"directorio","secuencia_p","orden","clase","dominio","age","sex","estrato1","p6210","p6240","mes","relab","p6426","p6870","p6920","p7040","p7070","y_total_m_ha","maxEducLevel","totalHoursWorked","formal","informal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","college","depto","ingtot"
4551466,1,1,1,"BOGOTA",42,0,2,5,1,2,1,24,9,1,2,0,4183.79638671875,6,48,1,0,0,0,5,860666.6875,1,11,8.60666666666667e-07
4551467,1,1,1,"BOGOTA",35,1,2,5,1,2,1,16,4,1,2,0,5983.6845703125,6,48,1,0,0,0,3,1230929.375,1,11,1.23092941666667e-06
4551467,1,2,1,"BOGOTA",41,0,2,3,1,2,1,24,5,1,2,0,4680.9072265625,4,48,1,0,0,0,4,962929.4375,0,11,9.62929416666667e-07
4551468,1,1,1,"BOGOTA",24,1,2,5,1,2,1,8,9,1,2,0,4905.07666015625,6,48,1,0,0,0,5,1009044.3125,1,11,1.00904433333333e-06
4551468,1,5,1,"BOGOTA",18,1,2,5,1,2,1,8,9,1,2,0,4368.2900390625,6,48,1,0,0,0,5,898619.6875,1,11,8.98619666666667e-07
4551468,1,6,1,"BOGOTA",23,1,2,5,1,2,1,36,9,1,2,0,4526.2763671875,6,48,1,0,0,0,5,931119.6875,1,11,1.05111966666667e-06
4551468,1,7,1,"BOGOTA",34,1,2,4,1,2,1,6,6,1,2,0,3888.88891601562,5,48,1,0,0,0,4,8e+05,0,11,8e-07
4551469,1,1,1,"BOGOTA",31,0,2,5,1,2,1,28,9,1,2,0,4818.9814453125,6,48,1,0,0,0,5,991333.3125,1,11,1.00383333333333e-06
4551470,1,1,1,"BOGOTA",28,0,1,3,1,2,3,2,1,2,2,0,3797.7041015625,3,48,0,1,0,1,1,781242,0,11,1.021242e-06
4551470,1,2,1,"BOGOTA",26,1,1,4,1,2,4,96,1,2,2,0,1458.33337402344,5,48,0,1,1,1,1,3e+05,0,11,3e-07
4551471,1,1,1,"BOGOTA",24,0,3,6,1,2,1,16,9,1,2,0,8322.22265625,7,45,1,0,0,0,5,1605000,0,11,1.625e-06
4551471,1,2,1,"BOGOTA",23,0,3,5,1,2,1,6,9,1,2,0,4226.5078125,6,48,1,0,0,0,5,869453,1,11,8.69453e-07
4551474,1,1,1,"BOGOTA",31,1,3,6,1,2,1,36,9,1,2,0,8035.41650390625,7,48,1,0,0,0,5,1653000,0,11,1.653e-06
4551474,1,2,1,"BOGOTA",25,0,3,6,1,2,1,12,9,1,2,0,10127.3154296875,7,48,1,0,0,0,5,2083333.375,0,11,2.08333333333333e-06
4551475,1,2,1,"BOGOTA",22,0,2,5,1,2,1,24,7,1,2,0,4050.92578125,6,48,1,0,0,0,4,833333.3125,1,11,8.33333333333333e-07
4551475,1,1,1,"BOGOTA",44,0,2,3,1,2,1,60,3,2,2,0,3888.88891601562,3,48,0,1,0,1,2,8e+05,0,11,8e-07
4551475,1,4,1,"BOGOTA",35,1,2,5,1,2,1,36,4,2,2,0,3888.88891601562,6,48,0,1,0,0,3,8e+05,1,11,8e-07
4551477,1,1,1,"BOGOTA",52,1,3,5,1,2,4,240,1,1,2,0,9722.22265625,6,48,1,0,1,1,1,2e+06,1,11,2e-06
4551477,1,3,1,"BOGOTA",23,0,3,6,1,2,1,24,9,1,2,0,5071.80908203125,7,40,1,0,0,0,5,869453,0,11,8.69453e-07
4551478,1,1,1,"BOGOTA",50,1,3,5,1,2,1,0,2,2,2,0,2916.66674804688,6,48,0,1,0,1,2,6e+05,1,11,6e-07
4551479,1,1,1,"BOGOTA",22,1,2,4,1,2,1,3,9,1,2,0,5688.14794921875,5,45,1,0,0,0,5,1097000,0,11,1.097e-06
4551479,1,2,1,"BOGOTA",18,0,2,5,1,2,1,3,2,2,2,0,2531.802734375,6,72,0,1,0,1,2,781242,1,11,1.067242e-06
4551480,1,2,1,"BOGOTA",34,0,1,6,1,2,1,21,6,1,2,0,5576.2548828125,7,40,1,0,0,0,4,955929.4375,0,11,9.55929416666667e-07
4551481,1,1,1,"BOGOTA",21,1,2,4,1,2,1,4,5,1,2,0,4690.37744140625,5,48,1,0,0,0,4,964877.6875,0,11,9.64877666666667e-07
4551481,1,3,1,"BOGOTA",36,0,2,5,1,2,1,1,2,2,2,0,2500,6,70,0,1,0,1,2,750000,1,11,7.5e-07
4551482,1,4,1,"BOGOTA",30,0,3,6,1,2,1,24,9,1,2,0,9628.0732421875,7,35,1,0,0,0,5,1444211,0,11,1.444211e-06
4551482,1,5,1,"BOGOTA",32,1,3,5,1,2,1,48,9,1,2,0,6494.4443359375,6,72,1,0,0,0,5,2004000,1,11,2.004e-06
4551483,1,1,1,"BOGOTA",26,0,3,6,1,2,4,6,9,1,2,0,7291.66650390625,7,48,1,0,1,0,5,1500000,0,11,1.5e-06
4551485,1,1,1,"BOGOTA",39,1,3,6,1,2,4,36,1,1,2,0,7000,7,50,1,0,1,1,1,1500000,0,11,1.5e-06
4551486,1,1,1,"BOGOTA",33,1,3,5,1,2,1,12,9,1,2,0,5365.20751953125,6,50,1,0,0,0,5,1149687.375,1,11,1.14968741666667e-06
4551486,1,2,1,"BOGOTA",25,0,3,6,1,2,1,36,5,2,2,0,2916.66674804688,7,40,0,1,0,0,4,5e+05,0,11,5e-07
4551486,1,5,1,"BOGOTA",19,1,3,5,1,2,1,3,5,2,2,0,2061.11108398438,6,60,0,1,0,0,4,530000,1,11,5.3e-07
4551487,1,1,1,"BOGOTA",37,1,3,6,1,2,1,120,9,1,2,0,9349.1474609375,7,40,1,0,0,0,5,1602711,0,11,1.602711e-06
4551488,1,1,1,"BOGOTA",22,1,3,5,1,2,1,12,6,1,2,0,2666.66674804688,6,70,1,0,0,0,4,8e+05,1,11,8e-07
4551488,1,2,1,"BOGOTA",20,0,3,5,1,2,1,7,6,1,2,0,3888.88891601562,6,48,1,0,0,0,4,8e+05,1,11,8e-07
4551489,1,1,1,"BOGOTA",76,1,3,6,1,2,1,30,1,3,2,0,4550.58203125,7,48,1,0,0,1,1,936119.6875,0,11,2.73611966666667e-06
4551489,1,3,1,"BOGOTA",25,1,3,6,1,2,1,24,9,1,2,0,7198.13134765625,7,45,1,0,0,0,5,1388211,0,11,1.388211e-06
4551490,1,2,1,"BOGOTA",30,1,3,5,1,2,1,150,2,2,2,0,4200,6,50,0,1,0,1,2,9e+05,1,11,9e-07
4551491,1,1,1,"BOGOTA",44,1,3,6,1,2,5,144,3,1,2,0,16666.666015625,7,70,1,0,0,1,2,5e+06,0,11,5e-06
4551494,1,2,1,"BOGOTA",31,0,3,6,1,2,1,84,9,1,2,0,10743.0556640625,7,40,1,0,0,0,5,1841666.625,0,11,2.34166666666667e-06
4551495,1,1,1,"BOGOTA",57,1,3,5,1,2,4,180,1,2,2,0,5833.33349609375,6,48,0,1,1,1,1,1200000,1,11,1.2e-06
4551495,1,2,1,"BOGOTA",27,0,3,6,1,2,4,2,9,1,2,0,9333.3330078125,7,50,1,0,1,0,5,2e+06,0,11,2e-06
4551496,1,4,1,"BOGOTA",19,1,3,6,1,2,1,1,9,1,2,0,4364.56396484375,7,40,1,0,0,0,5,748211,0,11,7.48211e-07
4551497,1,3,1,"BOGOTA",41,0,3,6,1,2,1,16,9,1,2,0,4941.3193359375,7,48,1,0,0,0,5,1016500,0,11,1.0165e-06
4551498,1,1,1,"BOGOTA",40,1,1,3,1,2,4,216,2,2,2,0,2187.5,3,48,0,1,1,1,2,450000,0,11,8.5e-07
4551498,1,3,1,"BOGOTA",20,1,1,5,1,2,1,10,9,1,2,0,4518.17431640625,6,48,1,0,0,0,5,929453,1,11,9.29453e-07
4551499,1,3,1,"BOGOTA",18,1,1,4,1,2,1,36,2,2,2,0,1728.39501953125,5,54,0,1,0,1,2,4e+05,0,11,4e-07
4551501,1,1,1,"BOGOTA",47,1,3,6,1,2,4,48,9,1,2,0,2430.5556640625,7,48,1,0,1,0,5,5e+05,0,11,5e-07
4551502,1,1,1,"BOGOTA",54,1,2,3,1,2,4,240,1,2,2,0,2333.33325195312,4,40,0,1,1,1,1,4e+05,0,11,4e-07
4551502,1,3,1,"BOGOTA",26,1,2,5,1,2,4,4,1,2,2,0,2916.66674804688,6,40,0,1,1,1,1,5e+05,1,11,5e-07
4551504,1,1,1,"BOGOTA",35,0,2,5,1,2,1,108,9,1,2,0,4497.109375,6,48,1,0,0,0,5,925119.6875,1,11,9.25119666666667e-07
4551505,1,2,1,"BOGOTA",32,0,1,4,1,2,1,0,9,1,2,0,4226.5078125,5,48,1,0,0,0,5,869453,0,11,8.69453e-07
4551505,1,1,1,"BOGOTA",40,1,1,3,1,2,1,180,6,1,2,0,4817.01806640625,4,48,1,0,0,0,4,990929.4375,0,11,1.29092941666667e-06
4551506,1,1,1,"BOGOTA",53,1,1,1,1,2,5,1,2,2,2,0,6363.63623046875,1,44,0,1,0,1,2,1200000,0,11,1.56e-06
4551506,1,3,1,"BOGOTA",24,1,1,5,1,2,1,9,9,1,2,0,4226.5078125,6,48,1,0,0,0,5,869453,1,11,8.69453e-07
4551506,1,2,1,"BOGOTA",39,0,1,5,1,2,1,36,6,1,2,0,5152.4345703125,6,48,1,0,0,0,4,1059929.375,1,11,1.08992941666667e-06
4551507,1,2,1,"BOGOTA",37,0,2,6,1,2,1,6,7,1,2,0,4226.5078125,7,48,1,0,0,0,4,869453,0,11,1.269453e-06
4551507,1,1,1,"BOGOTA",40,1,2,5,1,2,1,150,9,1,2,0,4666.66650390625,6,60,1,0,0,0,5,1200000,1,11,1.2e-06
4551509,1,1,1,"BOGOTA",32,1,3,6,1,2,1,24,9,1,2,0,7567.12939453125,7,48,1,0,0,0,5,1556666.625,0,11,1.55666666666667e-06
4551509,1,2,1,"BOGOTA",32,0,3,6,1,2,1,48,9,1,2,0,11446.296875,7,48,1,0,0,0,5,2354666.75,0,11,2.35466666666667e-06
4551510,1,1,1,"BOGOTA",48,1,2,3,1,2,1,180,5,2,2,0,3208.33325195312,4,48,0,1,0,0,4,660000,0,11,6.6e-07
4551511,1,1,1,"BOGOTA",33,1,1,5,1,2,1,72,9,1,2,0,6601.388671875,6,48,1,0,0,0,5,1358000,1,11,1.358e-06
4551512,1,1,1,"BOGOTA",36,1,1,5,1,2,4,60,4,2,2,0,3133.33325195312,6,70,0,1,1,0,3,940000,1,11,9.4e-07
4551513,1,3,1,"BOGOTA",27,0,1,5,1,2,3,5,1,1,2,0,5164.9306640625,6,48,1,0,0,1,1,1062500,1,11,1.5125e-06
4551513,1,1,1,"BOGOTA",27,0,1,5,1,2,1,12,9,1,2,0,4525.3515625,6,48,1,0,0,0,5,930929.4375,1,11,9.30929416666667e-07
4551514,1,1,1,"BOGOTA",41,1,1,3,1,2,1,84,3,2,2,0,5185.18505859375,4,72,0,1,0,1,2,1600000,0,11,1.6e-06
4551514,1,2,1,"BOGOTA",35,0,1,3,1,2,1,1,2,2,2,0,2787.037109375,4,72,0,1,0,1,2,860000,0,11,8.6e-07
4551516,1,1,1,"BOGOTA",25,0,1,5,1,2,5,60,2,2,2,0,3888.88891601562,6,48,0,1,0,1,2,8e+05,1,11,8e-07
4551517,1,1,1,"BOGOTA",31,1,1,3,1,2,4,36,1,2,2,0,3402.77783203125,4,48,0,1,1,1,1,7e+05,0,11,7e-07
4551518,1,1,1,"BOGOTA",44,1,3,5,1,2,5,120,3,1,2,0,38888.890625,6,48,1,0,0,1,2,8e+06,1,11,8e-06
4551519,1,1,1,"BOGOTA",44,1,1,3,1,2,1,1,4,2,2,0,3350.18603515625,4,60,0,1,0,0,3,861476.4375,0,11,9.41476416666667e-07
4551519,1,4,1,"BOGOTA",20,0,1,5,1,2,4,1,9,2,2,0,3797.7041015625,6,48,0,1,1,0,5,781242,1,11,7.81242e-07
4551520,1,1,1,"BOGOTA",43,0,1,5,1,2,1,216,9,1,2,0,5391.18798828125,6,48,1,0,0,0,5,1109044.375,1,11,1.10904433333333e-06
4551521,1,1,1,"BOGOTA",47,1,1,6,1,2,4,84,9,1,2,0,7000,7,40,1,0,1,0,5,1200000,0,11,1.2e-06
4551522,1,1,1,"BOGOTA",36,1,1,5,1,2,1,36,9,1,2,0,10965.1416015625,6,51,1,0,0,0,5,2396666.75,1,11,2.39666666666667e-06
4551523,1,1,1,"BOGOTA",23,0,1,5,1,2,1,36,9,1,2,0,4489.0078125,6,48,1,0,0,0,5,923453,1,11,9.23453e-07
4551524,1,1,1,"BOGOTA",51,1,1,3,1,2,4,360,1,2,2,0,2673.61108398438,3,48,0,1,1,1,1,550000,0,11,5.5e-07
4551525,1,1,1,"BOGOTA",42,0,2,5,1,2,1,84,9,1,2,0,4807.2958984375,6,48,1,0,0,0,5,988929.4375,1,11,9.88929416666667e-07
4551525,1,2,1,"BOGOTA",23,0,2,6,1,2,1,54,9,1,2,0,4827.04150390625,7,45,1,0,0,0,5,930929.4375,0,11,9.30929416666667e-07
4551526,1,1,1,"BOGOTA",33,1,3,5,1,2,1,60,8,1,2,0,6076.388671875,6,60,1,0,0,0,5,1562500,1,11,1.5625e-06
4551527,1,1,1,"BOGOTA",28,0,2,6,1,2,1,24,8,1,2,0,4670.69873046875,7,48,1,0,0,0,5,960829.4375,0,11,9.60829416666667e-07
4551528,1,5,1,"BOGOTA",38,0,1,5,1,2,4,24,5,2,2,0,3645.83325195312,6,48,0,1,1,0,4,750000,1,11,7.5e-07
4551528,1,1,1,"BOGOTA",61,1,1,3,1,2,1,96,4,1,2,0,5490.396484375,4,48,1,0,0,0,3,1129453,0,11,1.129453e-06
4551528,1,4,1,"BOGOTA",19,0,1,5,1,2,1,1,3,2,2,0,3888.88891601562,6,48,0,1,0,1,2,8e+05,1,11,8e-07
4551528,1,8,1,"BOGOTA",32,0,1,6,1,2,2,12,9,1,2,0,7513.6572265625,7,48,1,0,0,0,5,1545666.625,0,11,1.54566666666667e-06
4551528,1,9,1,"BOGOTA",36,1,1,4,1,2,4,0,4,2,2,0,3888.88891601562,5,48,0,1,1,0,3,8e+05,0,11,8e-07
4551529,1,1,1,"BOGOTA",24,1,3,4,1,2,4,12,1,2,2,0,3000,5,70,0,1,1,1,1,9e+05,0,11,9e-07
4551530,1,1,1,"BOGOTA",60,1,3,3,1,2,1,72,2,1,2,0,4489.0078125,4,48,1,0,0,1,2,923453,0,11,9.23453e-07
4551531,1,1,1,"BOGOTA",29,0,3,5,1,2,1,24,9,1,2,0,4771.64794921875,6,48,1,0,0,0,5,981596.125,1,11,9.81596083333333e-07
4551532,1,1,1,"BOGOTA",62,1,3,1,1,2,4,300,1,2,2,0,1500,1,70,0,1,1,1,1,450000,0,11,4.5e-07
4551533,1,2,1,"BOGOTA",27,0,3,5,1,2,4,52,1,2,2,0,2916.66674804688,6,48,0,1,1,1,1,6e+05,1,11,6e-07
4551533,1,1,1,"BOGOTA",52,1,3,4,1,2,1,348,9,1,2,0,5078.31787109375,5,50,1,0,0,0,5,1088211,0,11,1.088211e-06
4551534,1,2,1,"BOGOTA",47,0,2,3,1,2,1,36,9,1,2,0,4666.32373046875,4,48,1,0,0,0,5,959929.4375,0,11,9.59929416666667e-07
4551534,1,1,1,"BOGOTA",52,1,2,5,1,2,1,168,9,1,2,0,7513.33349609375,6,50,1,0,0,0,5,1610000,1,11,1.61e-06
4551534,1,3,1,"BOGOTA",26,0,2,6,1,2,1,8,9,1,2,0,5431.69677734375,7,48,1,0,0,0,5,1117377.625,0,11,1.11737766666667e-06
4551534,1,4,1,"BOGOTA",21,1,2,5,1,2,1,1,3,1,2,0,4226.5078125,6,48,1,0,0,1,2,869453,1,11,8.69453e-07
4551535,1,1,1,"BOGOTA",53,1,3,3,1,2,4,250,1,2,2,0,4861.111328125,4,48,0,1,1,1,1,1e+06,0,11,1e-06
4551535,1,2,1,"BOGOTA",57,0,3,4,1,2,1,60,2,2,2,0,2916.66674804688,5,48,0,1,0,1,2,6e+05,0,11,6e-07
4551536,1,1,1,"BOGOTA",32,1,3,5,1,2,1,6,2,2,2,0,4861.111328125,6,48,0,1,0,1,2,1e+06,1,11,1e-06
4551538,1,1,1,"BOGOTA",33,1,3,3,1,2,1,24,3,2,2,0,3797.7041015625,4,48,0,1,0,1,2,781242,0,11,8.81242e-07
4551540,1,1,1,"BOGOTA",34,0,2,5,1,2,1,1,9,1,2,0,4513.31298828125,6,48,1,0,0,0,5,928453,1,11,9.28453e-07
4551541,1,1,1,"BOGOTA",40,1,1,5,1,2,1,36,9,1,2,0,4525.3515625,6,48,1,0,0,0,5,930929.4375,1,11,9.30929416666667e-07
4551542,1,1,1,"BOGOTA",34,1,1,3,1,2,4,120,1,2,2,0,3888.88891601562,3,72,0,1,1,1,1,1200000,0,11,1.2e-06
4551542,1,2,1,"BOGOTA",27,0,1,5,1,2,1,34,6,1,2,0,9912.7783203125,6,40,1,0,0,0,4,1699333.375,1,11,1.69933333333333e-06
4551544,1,1,1,"BOGOTA",69,0,1,4,1,2,4,420,1,2,2,0,1555.55554199219,5,42,0,1,1,1,1,280000,0,11,4.15e-07
4551545,1,1,1,"BOGOTA",32,1,1,5,1,2,1,12,2,1,2,0,4859.8955078125,6,60,1,0,0,1,2,1249687.375,1,11,1.42968741666667e-06
4551546,1,1,1,"BOGOTA",21,0,1,6,1,2,4,6,9,2,2,0,3888.88891601562,7,72,0,1,1,0,5,1200000,0,11,1.2e-06
4551550,1,1,1,"BOGOTA",39,1,3,5,1,2,1,24,9,1,2,0,3281.21899414062,6,60,1,0,0,0,5,843742,1,11,1.023742e-06
4551551,1,3,1,"BOGOTA",19,0,2,5,1,2,1,1,9,1,2,0,5229.15087890625,6,48,1,0,0,0,5,1075711,1,11,1.075711e-06
4551552,1,1,1,"BOGOTA",19,1,3,5,1,2,1,8,9,2,2,0,4343.984375,6,48,0,1,0,0,5,893619.6875,1,11,8.93619666666667e-07
4551552,1,2,1,"BOGOTA",20,0,3,5,1,2,1,24,9,1,2,0,4226.5078125,6,48,1,0,0,0,5,869453,1,11,8.69453e-07
4551553,1,1,1,"BOGOTA",31,1,1,5,1,2,4,72,1,2,2,0,4666.66650390625,6,40,0,1,1,1,1,8e+05,1,11,8e-07
4551557,1,1,1,"BOGOTA",31,0,2,3,1,2,4,24,1,2,2,0,2380.95239257812,3,49,0,1,1,1,1,5e+05,0,11,5e-07
4551558,1,2,1,"BOGOTA",50,1,3,5,1,2,4,60,1,2,2,0,2777.77783203125,6,84,0,1,1,1,1,1e+06,1,11,1e-06
4554542,1,3,1,"BOGOTA",24,1,2,6,1,2,1,14,6,1,2,0,4621.51171875,7,48,1,0,0,0,4,950711,0,11,1.117378e-06
4554544,1,1,1,"BOGOTA",59,0,2,5,1,2,1,180,6,1,2,0,4915.857421875,6,40,1,0,0,0,4,842718.4375,1,11,8.42718416666667e-07
4554545,1,2,1,"BOGOTA",54,0,2,5,1,2,4,144,1,2,2,0,583.333312988281,6,48,0,1,1,1,1,120000,1,11,1.2e-07
4554546,1,1,1,"BOGOTA",44,0,2,5,1,2,1,42,9,1,2,0,5833.33349609375,6,48,1,0,0,0,5,1200000,1,11,1.2e-06
4554546,1,2,1,"BOGOTA",21,1,2,5,1,2,1,0,2,2,2,0,2498.61108398438,6,48,0,1,0,1,2,514000,1,11,5.14e-07
4554547,1,1,1,"BOGOTA",33,1,3,5,1,2,1,120,9,1,2,0,7584.35888671875,6,48,1,0,0,0,5,1560211,1,11,1.560211e-06
4554547,2,1,1,"BOGOTA",24,1,3,6,1,2,1,36,9,1,2,0,5362.61572265625,7,48,1,0,0,0,5,1103166.625,0,11,1.10316666666667e-06
4554548,1,3,1,"BOGOTA",25,1,3,5,1,2,1,24,2,2,1,480000,4302.08349609375,6,64,0,1,0,1,2,1180000,1,11,1.18e-06
4554548,1,1,1,"BOGOTA",57,1,3,4,1,2,5,132,2,1,2,0,5833.33349609375,5,72,1,0,0,1,2,1800000,0,11,1.8e-06
4554549,1,1,1,"BOGOTA",35,0,3,6,1,2,1,72,9,1,2,0,5271.056640625,7,48,1,0,0,0,5,1084331.625,0,11,1.66766466666667e-06
4554549,1,7,1,"BOGOTA",33,1,3,6,1,2,1,36,9,1,2,0,4676.16064453125,7,48,1,0,0,0,5,961953,0,11,1.361953e-06
4554550,1,3,1,"BOGOTA",25,1,3,5,1,2,1,6,9,1,2,0,7291.66650390625,6,48,1,0,0,0,5,1500000,1,11,1.62e-06
4554550,1,1,1,"BOGOTA",27,1,3,4,1,2,1,108,5,2,2,0,5833.33349609375,5,48,0,1,0,0,4,1200000,0,11,1.35e-06
4554551,1,2,1,"BOGOTA",38,1,3,5,1,2,4,36,1,2,2,0,2916.66674804688,6,48,0,1,1,1,1,6e+05,1,11,6e-07
4554551,1,1,1,"BOGOTA",30,0,3,6,1,2,4,152,1,2,2,0,4320.98779296875,7,54,0,1,1,1,1,1e+06,0,11,1e-06
4554552,1,1,1,"BOGOTA",52,0,3,6,1,2,4,94,9,1,2,0,15166.6669921875,7,40,1,0,1,0,5,2600000,0,11,2.9e-06
4554552,2,1,1,"BOGOTA",45,0,3,6,1,2,1,48,9,1,2,0,4666.32373046875,7,48,1,0,0,0,5,959929.4375,0,11,9.59929416666667e-07
4554553,1,1,1,"BOGOTA",32,1,3,6,1,2,1,12,9,1,2,0,3941.59301757812,7,48,1,0,0,0,5,810842,0,11,8.10842e-07
4554553,2,1,1,"BOGOTA",61,1,3,5,1,2,4,12,1,2,2,0,1666.66662597656,6,56,0,1,1,1,1,4e+05,1,11,4e-07
4554553,2,2,1,"BOGOTA",49,0,3,5,1,2,4,6,1,2,2,0,1555.55554199219,6,12,0,1,1,1,1,80000,1,11,8e-08
4554553,3,1,1,"BOGOTA",23,1,3,5,1,2,1,12,3,2,2,0,3888.88891601562,6,48,0,1,0,1,2,8e+05,1,11,8e-07
4554553,3,2,1,"BOGOTA",23,0,3,6,1,2,1,4,9,1,2,0,3914.81469726562,7,45,1,0,0,0,5,755000,0,11,7.55e-07
4554554,1,1,1,"BOGOTA",57,0,3,4,1,2,4,36,1,2,2,0,5833.33349609375,5,32,0,1,1,1,1,8e+05,0,11,8e-07
4554554,1,3,1,"BOGOTA",34,0,3,5,1,2,1,17,9,1,2,0,5833.33349609375,6,36,1,0,0,0,5,9e+05,1,11,9e-07
4554555,1,1,1,"BOGOTA",41,1,3,4,1,2,4,216,1,2,2,0,8333.3330078125,5,56,0,1,1,1,1,2e+06,0,11,2e-06
4554555,1,3,1,"BOGOTA",21,0,3,6,1,2,1,10,9,1,2,0,4226.5078125,7,48,1,0,0,0,5,869453,0,11,8.69453e-07
4554556,1,1,1,"BOGOTA",46,1,6,6,1,2,1,280,5,1,2,0,52662.03515625,7,48,1,0,0,0,4,10833333,0,11,1.65e-05
4554557,1,1,1,"BOGOTA",31,0,6,6,1,2,1,94,5,1,2,0,29769.4453125,7,40,1,0,0,0,4,5103333.5,0,11,5.10333333333333e-06
4554557,1,2,1,"BOGOTA",41,1,6,6,1,2,1,36,4,1,2,0,14000,7,60,1,0,0,0,3,3600000,0,11,3.75e-06
4554559,1,1,1,"BOGOTA",27,0,6,6,1,2,1,1,3,1,2,0,15596.064453125,7,48,1,0,0,1,2,3208333.25,0,11,3.20833333333333e-06
4554559,1,2,1,"BOGOTA",29,1,6,6,1,2,1,13,2,1,2,0,72916.6640625,7,48,1,0,0,1,2,1.5e+07,0,11,1.5833333e-05
4554562,1,2,1,"BOGOTA",47,0,6,6,1,2,1,106,9,1,2,0,33703.703125,7,90,1,0,0,0,5,1.3e+07,0,11,1.3e-05
4554563,1,2,1,"BOGOTA",32,1,6,6,1,2,1,30,8,1,2,0,25277.77734375,7,50,1,0,0,0,5,5416666.5,0,11,5.41666666666667e-06
4554563,1,1,1,"BOGOTA",28,0,6,6,1,2,1,30,2,1,2,0,25277.779296875,7,40,1,0,0,1,2,4333333.5,0,11,4.33333333333333e-06
4554564,1,1,1,"BOGOTA",24,0,6,6,1,2,1,14,7,1,2,0,58333.33203125,7,40,1,0,0,0,4,1e+07,0,11,1.1e-05
4554565,1,1,1,"BOGOTA",25,0,6,6,1,2,1,36,7,1,2,0,99470.484375,7,48,1,0,0,0,4,20462500,0,11,2.04625e-05
4554566,1,1,1,"BOGOTA",47,1,6,6,1,2,5,120,4,1,2,0,19444.4453125,7,60,1,0,0,0,3,5e+06,0,11,5e-06
4554567,1,2,1,"BOGOTA",50,1,4,6,1,2,4,12,9,1,2,0,29166.666015625,7,48,1,0,1,0,5,6e+06,0,11,6e-06
4554568,1,1,1,"BOGOTA",69,0,4,6,1,2,1,36,3,2,2,0,4666.66650390625,7,40,0,1,0,1,2,8e+05,0,11,8e-07
4554571,1,1,1,"BOGOTA",26,0,4,6,1,2,1,36,7,1,2,0,14745.3701171875,7,48,1,0,0,0,4,3033333.25,0,11,3.07500033333333e-06
4554572,1,2,1,"BOGOTA",26,1,4,6,1,2,1,24,9,1,2,0,140000,7,50,1,0,0,0,5,3e+07,0,11,3e-05
4554574,1,1,1,"BOGOTA",36,1,4,6,1,2,1,36,9,1,2,0,23697.916015625,7,48,1,0,0,0,5,4875000,0,11,5.875e-06
4554574,1,2,1,"BOGOTA",29,0,4,6,1,2,1,2,9,1,2,0,10370.3701171875,7,48,1,0,0,0,5,2133333.25,0,11,2.96666633333333e-06
4554575,1,3,1,"BOGOTA",29,0,4,6,1,2,4,17,9,1,2,0,24305.5546875,7,48,1,0,1,0,5,5e+06,0,11,5e-06
4554575,1,1,1,"BOGOTA",48,1,4,6,1,2,4,22,9,1,2,0,7466.66650390625,7,50,1,0,1,0,5,1600000,0,11,1.6e-06
4554575,1,2,1,"BOGOTA",45,0,4,6,1,2,4,21,9,1,2,0,13066.6669921875,7,50,1,0,1,0,5,2800000,0,11,2.8e-06
4554577,1,2,1,"BOGOTA",25,0,6,6,1,2,1,13,9,1,2,0,8750,7,40,1,0,0,0,5,1500000,0,11,1.5e-06
4554577,1,1,1,"BOGOTA",59,0,6,6,1,2,1,12,8,3,2,0,15555.5556640625,7,45,1,0,0,0,5,3e+06,0,11,5.25e-06
4554577,1,4,1,"BOGOTA",44,0,6,5,1,2,3,240,1,1,2,0,3888.88891601562,6,48,1,0,0,1,1,8e+05,1,11,8e-07
4554578,1,1,1,"BOGOTA",52,1,6,6,1,2,4,144,1,3,2,0,23333.333984375,7,20,1,0,1,1,1,2e+06,0,11,7.5e-06
4554580,1,1,1,"BOGOTA",44,0,6,6,1,2,1,30,9,1,1,4e+05,31500,7,40,1,0,0,0,5,5400000,0,11,5.81666666666667e-06
4554583,1,2,1,"BOGOTA",33,0,6,6,1,2,1,94,9,1,2,0,101111.1171875,7,40,1,0,0,0,5,17333334,0,11,1.73333333333333e-05
4554583,1,1,1,"BOGOTA",37,1,6,6,1,2,1,12,9,1,2,0,44236.11328125,7,40,1,0,0,0,5,7583333.5,0,11,7.58333333333333e-06
4554585,1,2,1,"BOGOTA",51,0,4,6,1,2,1,312,6,1,2,0,15555.5556640625,7,30,1,0,0,0,4,2e+06,0,11,2e-06
4554585,1,1,1,"BOGOTA",57,1,4,6,1,2,1,288,4,1,2,0,8101.85205078125,7,45,1,0,0,0,3,1562500,0,11,1.5625e-06
4554586,1,2,1,"BOGOTA",24,0,2,6,1,2,1,18,5,1,2,0,6319.4443359375,7,48,1,0,0,0,4,1300000,0,11,1.3e-06
4554586,1,1,1,"BOGOTA",46,0,2,3,1,2,3,168,1,1,2,0,6240.7978515625,3,35,1,0,0,1,1,936119.6875,0,11,9.36119666666667e-07
4554586,1,3,1,"BOGOTA",26,0,2,5,1,2,1,30,9,1,2,0,5366.66650390625,6,45,1,0,0,0,5,1035000,1,11,1.185e-06
4554588,1,1,1,"BOGOTA",30,0,6,6,1,2,1,94,8,1,2,0,43555.5546875,7,30,1,0,0,0,5,5600000,0,11,9.7e-06
